GRID_CODE	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW
48074	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496	171.8933563	250.6320496
48075	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064	172.7374115	250.2259064
48076	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477	173.6476898	250.5520477
48077	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545	170.1713715	252.1314545
48078	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889	166.3679962	250.7410889
48079	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356	164.0423584	253.0171356
48080	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887	164.6834564	253.4733887
48081	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238	161.3068542	247.8637238
48082	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983	167.0480804	249.8238983
48083	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427	172.8377533	251.2793427
48084	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963	172.0725403	250.1524963
48085	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856	163.7810669	255.8608856
48086	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555	166.63974	258.5268555
48087	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259	171.2423859	259
49071	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077	174.2921906	243.4860077
49072	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071	170.6390686	246.2454071
49073	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938	169.5034485	248.0361938
49074	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211	172.165451	249.4629211
49075	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251	172.638443	251
